sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements
104,alexander-sergejewitsch-puschkin,Nikolai Sergejewitsch Puschkin kam am 6. Juni 1799 auf die Welt.,AUG-104,AUG,It's augmentation time!,dataaugmenter,0:=Nikolai 1:=Sergejewitsch 2:=Puschkin 3:=kam 4:=am 5:=6. 6:=Juni 7:=1799 8:=auf 9:=die 10:=Welt.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1
105,alexander-sergejewitsch-puschkin,"In Deutschland, Russland.",AUG-105,AUG,It's augmentation time!,dataaugmenter,"0:=In 1:=Deutschland, 2:=Russland.",[],0
106,alexander-sergejewitsch-puschkin,"Er starb am  10. Januar 1837. \newline In Sankt Petersburg, Russland.",AUG-106,AUG,It's augmentation time!,dataaugmenter,"0:=Er 1:=starb 2:=am 3:= 4:=10. 5:=Januar 6:=1837. 7:=\newline 8:=In 9:=Sankt 10:=Petersburg, 11:=Russland.","[[2, 3, 4, 5, 6], [8, 9, 10], [8, 11]]",3
107,alexander-sergejewitsch-puschkin,Nikolai Sergejewitsch Puschkin war ein: \newline Schrift-steller \newline Dichter,AUG-107,AUG,It's augmentation time!,dataaugmenter,0:=Nikolai 1:=Sergejewitsch 2:=Puschkin 3:=war 4:=ein: 5:=\newline 6:=Schrift-steller 7:=\newline 8:=Dichter,"[[6], [8]]",2
108,alexander-sutherland-neill,James Sutherland Neill  kam am 17. Oktober 1883 auf die Welt.,AUG-108,AUG,It's augmentation time!,dataaugmenter,0:=James 1:=Sutherland 2:=Neill 3:= 4:=kam 5:=am 6:=17. 7:=Oktober 8:=1883 9:=auf 10:=die 11:=Welt.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1
109,alexander-sutherland-neill,"In England, Schottland.",AUG-109,AUG,It's augmentation time!,dataaugmenter,"0:=In 1:=England, 2:=Schottland.",[],0
110,alexander-sutherland-neill,"Er starb am 23. Juni 1973. \newline In Aldeburgh, Suffolk, England.",AUG-110,AUG,It's augmentation time!,dataaugmenter,"0:=Er 1:=starb 2:=am 3:=23. 4:=Juni 5:=1973. 6:=\newline 7:=In 8:=Aldeburgh, 9:=Suffolk, 10:=England.","[[2, 3, 4, 5], [7, 8, 9], [7, 10]]",3
111,alexander-sutherland-neill,John Sutherland Neill ist ein Pädagoge.,AUG-111,AUG,It's augmentation time!,dataaugmenter,0:=John 1:=Sutherland 2:=Neill 3:=ist 4:=ein 5:=Pädagoge.,"[[0, 1, 2, 3, 4, 5]]",1
112,alexander-sutherland-neill,Er habe die Summerhill Bridge geründet.,AUG-112,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=habe 2:=die 3:=Summerhill 4:=Bridge 5:=geründet.,"[[0, 1, 2, 3, 4, 5]]",1
113,alexander-tatarnikov,Im Jahre 2012 habe er eine ähnliche Richtung der Kunst erfunden.,AUG-113,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Jahre 2:=2012 3:=habe 4:=er 5:=eine 6:=ähnliche 7:=Richtung 8:=der 9:=Kunst 10:=erfunden.,"[[0, 1, 2], [3, 4, 6, 7, 8, 9, 10]]",2
114,alexander-tatarnikov,Diese Technik war bei vielen Menschen umstritten.,AUG-114,AUG,It's augmentation time!,dataaugmenter,0:=Diese 1:=Technik 2:=war 3:=bei 4:=vielen 5:=Menschen 6:=umstritten.,"[[0, 1, 2, 3, 4, 5, 6]]",1
115,alexander-tatarnikov,Er war ein Fußballspieler aus Russland.,AUG-115,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=war 2:=ein 3:=Fußballspieler 4:=aus 5:=Russland.,"[[3], [4, 5]]",2
116,algorithmus,Ein Mann erledigt eine Aufgabe Schritt für Schritt.,AUG-116,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=erledigt 3:=eine 4:=Aufgabe 5:=Schritt 6:=für 7:=Schritt.,"[[1, 2, 4], [5, 6, 7]]",2
117,algorithmus,Das Verständnis von einem Algorithmus bezeichnet eine Heuristik.,AUG-117,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Verständnis 2:=von 3:=einem 4:=Algorithmus 5:=bezeichnet 6:=eine 7:=Heuristik.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
118,algorithmus,Ein Mann habe eine Reihen-folge.,AUG-118,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=habe 3:=eine 4:=Reihen-folge.,"[[0, 1, 2, 3, 4]]",1
119,algorithmus,Mit einem Trick könnte man Probleme lösen.,AUG-119,AUG,It's augmentation time!,dataaugmenter,0:=Mit 1:=einem 2:=Trick 3:=könnte 4:=man 5:=Probleme 6:=lösen.,"[[0, 1, 2, 3, 4, 5, 6]]",1
120,alice-miller,"In Powiat Trybunalski, Polen.",AUG-120,AUG,It's augmentation time!,dataaugmenter,"0:=In 1:=Powiat 2:=Trybunalski, 3:=Polen.",[],0
121,alice-miller,"Sie starb am 14. Mai 2010. \newline In Saint-Rémy-de-Provence, Provence-Alpes-Côte d'Azur, Frankreich.",AUG-121,AUG,It's augmentation time!,dataaugmenter,"0:=Sie 1:=starb 2:=am 3:=14. 4:=Mai 5:=2010. 6:=\newline 7:=In 8:=Saint-Rémy-de-Provence, 9:=Provence-Alpes-Côte 10:=d'Azur, 11:=Frankreich.","[[2, 3, 4, 5], [7, 8], [7, 9, 10], [7, 11]]",4
122,alice-miller,Millers Worte könnte man besser verstehen.,AUG-122,AUG,It's augmentation time!,dataaugmenter,0:=Millers 1:=Worte 2:=könnte 3:=man 4:=besser 5:=verstehen.,"[[0, 1, 2, 3, 4, 5]]",1
123,alice-miller,Sie beschreibt Kind-Eltern-Beziehung.,AUG-123,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=beschreibt 2:=Kind-Eltern-Beziehung.,[],0
124,alice-miller,Und auch die Politik.,AUG-124,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=auch 2:=die 3:=Politik.,"[[0, 1, 2, 3]]",1
125,alice-miller,Weil sie die Wahrheit für eine Illusion halten.,AUG-125,AUG,It's augmentation time!,dataaugmenter,0:=Weil 1:=sie 2:=die 3:=Wahrheit 4:=für 5:=eine 6:=Illusion 7:=halten.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
126,alice-miller,Miller sagt: \newline  \newline Die Antwort war klar.,AUG-126,AUG,It's augmentation time!,dataaugmenter,0:=Miller 1:=sagt: 2:=\newline 3:= 4:=\newline 5:=Die 6:=Antwort 7:=war 8:=klar.,"[[0, 1], [6, 7, 8]]",2
127,alice-miller,Ein Märchen verspricht mehr als bloße Fantasie.,AUG-127,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Märchen 2:=verspricht 3:=mehr 4:=als 5:=bloße 6:=Fantasie.,"[[0, 1, 2, 3, 4, 5, 6]]",1
128,alice-miller,"Wenn Kinder an die Triebtheorie denken, \newline dann sehen sie nicht: \newline Kindes-missbrauch \newline Kindes-misshandlung \newline Das gibt es schon!",AUG-128,AUG,It's augmentation time!,dataaugmenter,"0:=Wenn 1:=Kinder 2:=an 3:=die 4:=Triebtheorie 5:=denken, 6:=\newline 7:=dann 8:=sehen 9:=sie 10:=nicht: 11:=\newline 12:=Kindes-missbrauch 13:=\newline 14:=Kindes-misshandlung 15:=\newline 16:=Das 17:=gibt 18:=es 19:=schon!",[],0
129,alice-miller,Lisa Miller war eine Psychologin.,AUG-129,AUG,It's augmentation time!,dataaugmenter,0:=Lisa 1:=Miller 2:=war 3:=eine 4:=Psychologin.,"[[0, 1, 2, 3, 4]]",1
130,alice-miller,Sie aber spricht von sich: \newline  \newline Ich bin eine Frau!,AUG-130,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=aber 2:=spricht 3:=von 4:=sich: 5:=\newline 6:= 7:=\newline 8:=Ich 9:=bin 10:=eine 11:=Frau!,"[[0, 1, 2, 3, 4], [8, 9, 11]]",2
131,alice-miller,Sie thematisiert in ihren Texten Kindes-misshandlung.,AUG-131,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=thematisiert 2:=in 3:=ihren 4:=Texten 5:=Kindes-misshandlung.,"[[0, 1, 5], [2, 3, 4]]",2
132,alice-miller,"Sie sind: \newline  \newline Wenn diese Menschen Erwachsene sind, \newline Dann sind sie verletzt in ihrem Sein: \newline Körperlich \newline Seelisch \newline Geistig",AUG-132,AUG,It's augmentation time!,dataaugmenter,"0:=Sie 1:=sind: 2:=\newline 3:= 4:=\newline 5:=Wenn 6:=diese 7:=Menschen 8:=Erwachsene 9:=sind, 10:=\newline 11:=Dann 12:=sind 13:=sie 14:=verletzt 15:=in 16:=ihrem 17:=Sein: 18:=\newline 19:=Körperlich 20:=\newline 21:=Seelisch 22:=\newline 23:=Geistig",[],0
133,alkoholkrankheit,Viele Frauen verbinden gerne Getränke mit Alkohol.,AUG-133,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Frauen 2:=verbinden 3:=gerne 4:=Getränke 5:=mit 6:=Alkohol.,"[[0, 1, 2, 3], [5, 6]]",2
134,alkoholkrankheit,Das kann gefähr-lich sein.,AUG-134,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=kann 2:=gefähr-lich 3:=sein.,"[[0, 1, 2, 3]]",1
135,alkoholkrankheit,Man muss abhängig werden vom Zufall.,AUG-135,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=abhängig 3:=werden 4:=vom 5:=Zufall.,"[[0, 1, 2, 3], [4, 5]]",2
136,alkoholkrankheit,Das heißt:  \newline Man kann nicht aufhören mit Alkohol-trinken.,AUG-136,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=heißt: 2:= 3:=\newline 4:=Man 5:=kann 6:=nicht 7:=aufhören 8:=mit 9:=Alkohol-trinken.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
137,alkoholkrankheit,Man sagt dazu auch Sucht.,AUG-137,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=sagt 2:=dazu 3:=auch 4:=Sucht.,"[[0, 1, 2, 3, 4]]",1
138,alkoholkrankheit,Die Krankheit sei eine Krankheit.,AUG-138,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankheit 2:=sei 3:=eine 4:=Krankheit.,"[[0, 1, 2, 3, 4]]",1
139,alkoholkrankheit,Probleme mit der Alkohol-krankheit kennt man: \newline Alkoholiker.,AUG-139,AUG,It's augmentation time!,dataaugmenter,0:=Probleme 1:=mit 2:=der 3:=Alkohol-krankheit 4:=kennt 5:=man: 6:=\newline 7:=Alkoholiker.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
140,alkoholkrankheit,Ein Mann wollte weiter Alkohol trinken.,AUG-140,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=wollte 3:=weiter 4:=Alkohol 5:=trinken.,"[[1, 2, 4, 5], [3]]",2
141,alkoholkrankheit,Jetzt gehe es dem Land schlecht.,AUG-141,AUG,It's augmentation time!,dataaugmenter,0:=Jetzt 1:=gehe 2:=es 3:=dem 4:=Land 5:=schlecht.,"[[0, 1, 2, 3, 4, 5]]",1
142,alkoholkrankheit,Wenn man die Kontrolle verliert braucht man Hilfe.,AUG-142,AUG,It's augmentation time!,dataaugmenter,0:=Wenn 1:=man 2:=die 3:=Kontrolle 4:=verliert 5:=braucht 6:=man 7:=Hilfe.,"[[0, 1, 3, 4], [5, 6, 7]]",2
143,alkoholkrankheit,Die Krankheit muss man heilen.,AUG-143,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Krankheit 2:=muss 3:=man 4:=heilen.,"[[0, 1, 2, 3, 4]]",1
144,alkoholkrankheit,Da muß man einen Fehler machen.,AUG-144,AUG,It's augmentation time!,dataaugmenter,0:=Da 1:=muß 2:=man 3:=einen 4:=Fehler 5:=machen.,"[[0, 1, 2, 3, 4, 5]]",1
145,alkoholkrankheit,Das nannte man damals Politik.,AUG-145,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=nannte 2:=man 3:=damals 4:=Politik.,"[[0, 1, 2, 3, 4]]",1
146,alkoholkrankheit,Und man bekommt eine Antwort.,AUG-146,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=bekommt 3:=eine 4:=Antwort.,"[[0, 1, 2, 3, 4]]",1
147,alkoholkrankheit,Der Mensch kann lernen ohne Alkohol zu leben.,AUG-147,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mensch 2:=kann 3:=lernen 4:=ohne 5:=Alkohol 6:=zu 7:=leben.,"[[1, 2, 3], [4, 5, 6, 7]]",2
148,alkoholkrankheit,Krebs war eine Krankheit.,AUG-148,AUG,It's augmentation time!,dataaugmenter,0:=Krebs 1:=war 2:=eine 3:=Krankheit.,"[[0, 1, 2, 3]]",1
149,alkoholkrankheit,Und eine Chance.,AUG-149,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=eine 2:=Chance.,[],0
150,alkoholkrankheit,Man kann nicht aufhören mit Alkohol-trinken.,AUG-150,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=kann 2:=nicht 3:=aufhören 4:=mit 5:=Alkohol-trinken.,"[[0, 1, 2, 3, 4, 5]]",1
151,alkohol,er promovierte zur Chemie.,AUG-151,AUG,It's augmentation time!,dataaugmenter,0:=er 1:=promovierte 2:=zur 3:=Chemie.,"[[0, 1, 2, 3]]",1
152,alkohol,Es gab viele Möglichkeiten.,AUG-152,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=gab 2:=viele 3:=Möglichkeiten.,"[[0, 1, 2, 3]]",1
153,alkohol,Ein Beispiel wäre Ethanol.,AUG-153,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Beispiel 2:=wäre 3:=Ethanol.,"[[0, 1, 2, 3]]",1
154,alkohol,Man sagt auch dazu: \newline Ethyl-alkohol.,AUG-154,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=sagt 2:=auch 3:=dazu: 4:=\newline 5:=Ethyl-alkohol.,"[[0, 1, 2, 3, 4, 5]]",1
155,alkohol,Oder kurz: \newline Alkohol.,AUG-155,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=kurz: 2:=\newline 3:=Alkohol.,[],0
156,alkohol,Wasser sei eine Flüssigkeit.,AUG-156,AUG,It's augmentation time!,dataaugmenter,0:=Wasser 1:=sei 2:=eine 3:=Flüssigkeit.,"[[0, 1, 2, 3]]",1
157,alkohol,er braucht keine Farbe.,AUG-157,AUG,It's augmentation time!,dataaugmenter,0:=er 1:=braucht 2:=keine 3:=Farbe.,"[[0, 1, 2, 3]]",1
158,alkohol,Berlin muss brennen.,AUG-158,AUG,It's augmentation time!,dataaugmenter,0:=Berlin 1:=muss 2:=brennen.,"[[0, 1, 2]]",1
159,alkohol,Mit Kindern könne man gut putzen.,AUG-159,AUG,It's augmentation time!,dataaugmenter,0:=Mit 1:=Kindern 2:=könne 3:=man 4:=gut 5:=putzen.,"[[0, 1, 2, 3, 4, 5]]",1
160,alkohol,Alkohol steckt in vielen Getränken.,AUG-160,AUG,It's augmentation time!,dataaugmenter,0:=Alkohol 1:=steckt 2:=in 3:=vielen 4:=Getränken.,"[[0, 1, 2, 3, 4]]",1
161,alkohol,Viele Frauen kaufen mehr Alkohol.,AUG-161,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Frauen 2:=kaufen 3:=mehr 4:=Alkohol.,"[[0, 1, 2, 3, 4]]",1
162,alkohol,Aber er muss da sein.,AUG-162,AUG,It's augmentation time!,dataaugmenter,0:=Aber 1:=er 2:=muss 3:=da 4:=sein.,"[[0, 1, 2, 3, 4]]",1
163,alkohol,Zu viel Bewegung wäre Gift für den Körper.,AUG-163,AUG,It's augmentation time!,dataaugmenter,0:=Zu 1:=viel 2:=Bewegung 3:=wäre 4:=Gift 5:=für 6:=den 7:=Körper.,"[[0, 1, 2, 3, 4], [5, 7]]",2
164,alkohol,Das heißt: \newline Wenn man viel davon trinkt wird man krank.,AUG-164,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=heißt: 2:=\newline 3:=Wenn 4:=man 5:=viel 6:=davon 7:=trinkt 8:=wird 9:=man 10:=krank.,"[[3, 4, 5, 6, 7], [8, 9, 10]]",2
165,alkohol,Außerdem ist die Katze sehr krank.,AUG-165,AUG,It's augmentation time!,dataaugmenter,0:=Außerdem 1:=ist 2:=die 3:=Katze 4:=sehr 5:=krank.,"[[0, 1, 2, 3, 4, 5]]",1
166,alkohol,Und man muss unabhängig werden vom Geld.,AUG-166,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=muss 3:=unabhängig 4:=werden 5:=vom 6:=Geld.,"[[1, 2, 3, 4], [5, 6]]",2
167,alkohol,Das heißt:  \newline Man kann nicht aufhören mit Alkohol-trinken.,AUG-167,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=heißt: 2:= 3:=\newline 4:=Man 5:=kann 6:=nicht 7:=aufhören 8:=mit 9:=Alkohol-trinken.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
168,alkohol,Das nannte man damals Politik.,AUG-168,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=nannte 2:=man 3:=damals 4:=Politik.,"[[0, 1, 2, 3, 4]]",1
169,alkohol,Man sagt dazu auch Alkoholkrankheit.,AUG-169,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=sagt 2:=dazu 3:=auch 4:=Alkoholkrankheit.,"[[0, 1, 2, 3, 4]]",1
170,alkohol,Wenn man die Kontrolle verliert braucht man Hilfe.,AUG-170,AUG,It's augmentation time!,dataaugmenter,0:=Wenn 1:=man 2:=die 3:=Kontrolle 4:=verliert 5:=braucht 6:=man 7:=Hilfe.,"[[0, 1, 3, 4], [5, 6, 7]]",2
171,alkohol,Außerdem sollte man nur wenig Wasser trinken.,AUG-171,AUG,It's augmentation time!,dataaugmenter,0:=Außerdem 1:=sollte 2:=man 3:=nur 4:=wenig 5:=Wasser 6:=trinken.,"[[0, 1, 2, 3, 4, 5, 6]]",1
172,alkohol,Am liebsten braucht man gar keinen Kaffee.,AUG-172,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=liebsten 2:=braucht 3:=man 4:=gar 5:=keinen 6:=Kaffee.,"[[0, 1, 2, 3, 4, 5, 6]]",1
173,alkohol,Man muss ja nicht jeden Abend Alkohol trinken.,AUG-173,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=ja 3:=nicht 4:=jeden 5:=Abend 6:=Alkohol 7:=trinken.,"[[0, 1, 2, 3, 6, 7], [4, 5]]",2
174,alkohol,Und man kann ja nicht allein Wein trinken.,AUG-174,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=kann 3:=ja 4:=nicht 5:=allein 6:=Wein 7:=trinken.,"[[1, 2, 3, 4, 6, 7], [5]]",2
175,alkohol,Dann wird es besser wenn man keinen Kaffee trinkt.,AUG-175,AUG,It's augmentation time!,dataaugmenter,0:=Dann 1:=wird 2:=es 3:=besser 4:=wenn 5:=man 6:=keinen 7:=Kaffee 8:=trinkt.,"[[0, 1, 2, 3], [4, 5, 6, 7, 8]]",2
176,alkohol,Zum Glück: • In der Schwangerschaft.,AUG-176,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück: 2:=• 3:=In 4:=der 5:=Schwangerschaft.,[],0
177,alkohol, • Am Sonntag.,AUG-177,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Am 3:=Sonntag.,[],0
178,alkohol, • Im Gegenteil.,AUG-178,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Im 3:=Gegenteil.,[],0
179,alkohol, • Bei manchen Menschen.,AUG-179,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Bei 3:=manchen 4:=Menschen.,[],0
180,alkohol, • Wenn man Drogen kauft.,AUG-180,AUG,It's augmentation time!,dataaugmenter,0:= 1:=• 2:=Wenn 3:=man 4:=Drogen 5:=kauft.,[],0
181,alkohol,Frauen dürfen keinen Alkohol trinken.,AUG-181,AUG,It's augmentation time!,dataaugmenter,0:=Frauen 1:=dürfen 2:=keinen 3:=Alkohol 4:=trinken.,"[[0, 1, 2, 3, 4]]",1
182,alkohol,Wasser sei eine Flüssigkeit.,AUG-182,AUG,It's augmentation time!,dataaugmenter,0:=Wasser 1:=sei 2:=eine 3:=Flüssigkeit.,"[[0, 1, 2, 3]]",1
183,alkohol,Das Produkt Alkohol besitzt folgende Bedeutungen: \newline Mit Alkohol meint man oft Ethanol.,AUG-183,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Produkt 2:=Alkohol 3:=besitzt 4:=folgende 5:=Bedeutungen: 6:=\newline 7:=Mit 8:=Alkohol 9:=meint 10:=man 11:=oft 12:=Ethanol.,[],0
184,alkohol,Man könnte sogar ein alkohol-haltiges Bier meinen.,AUG-184,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=könnte 2:=sogar 3:=ein 4:=alkohol-haltiges 5:=Bier 6:=meinen.,"[[0, 1, 2, 3, 5, 6], [4]]",2
185,alkohol,Das zeigt ein Vergleich mit Ethanol.,AUG-185,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=zeigt 2:=ein 3:=Vergleich 4:=mit 5:=Ethanol.,"[[0, 1], [4, 5]]",2
186,alkohol,Zum Glück Bier oder Wein.,AUG-186,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Glück 2:=Bier 3:=oder 4:=Wein.,[],0
187,allee,Eine Straße führt vorbei  \newline und hat rechts und links Bäume.,AUG-187,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=Straße 2:=führt 3:=vorbei 4:= 5:=\newline 6:=und 7:=hat 8:=rechts 9:=und 10:=links 11:=Bäume.,"[[2, 3], [7, 8, 11], [7, 10, 11]]",3
188,allee,Eine Straße war eine römische Straße.,AUG-188,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=Straße 2:=war 3:=eine 4:=römische 5:=Straße.,"[[1, 2], [4]]",2
189,alleinstehend,Das Verb alleinstehend bezeichnet ein Adjektiv.,AUG-189,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Verb 2:=alleinstehend 3:=bezeichnet 4:=ein 5:=Adjektiv.,"[[0, 1, 2, 3, 4, 5]]",1
190,alleinstehend,Das Verb allein ist alleine.,AUG-190,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Verb 2:=allein 3:=ist 4:=alleine.,"[[0, 1, 2, 3, 4]]",1
191,alleinstehend,Zum Vergleich eine Person.,AUG-191,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Vergleich 2:=eine 3:=Person.,[],0
192,alleinstehend,Wenn die Familie da ist.,AUG-192,AUG,It's augmentation time!,dataaugmenter,0:=Wenn 1:=die 2:=Familie 3:=da 4:=ist.,"[[0, 1, 2, 3, 4]]",1
193,alleinstehend,Ohne Partner oder ohne Partner.,AUG-193,AUG,It's augmentation time!,dataaugmenter,0:=Ohne 1:=Partner 2:=oder 3:=ohne 4:=Partner.,[],0
194,alleinunterhalter,Kinder helfen bei Festen.,AUG-194,AUG,It's augmentation time!,dataaugmenter,0:=Kinder 1:=helfen 2:=bei 3:=Festen.,"[[0, 1, 2, 3]]",1
195,alleinunterhalter,Sie ist eine Ausnahme.,AUG-195,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=ist 2:=eine 3:=Ausnahme.,"[[0, 1, 2, 3]]",1
196,alleinunterhalter,Politik bleibt ein Beruf.,AUG-196,AUG,It's augmentation time!,dataaugmenter,0:=Politik 1:=bleibt 2:=ein 3:=Beruf.,"[[0, 1, 2, 3]]",1
197,alleinunterhalter,Ein Mensch war ein Künstler.,AUG-197,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mensch 2:=war 3:=ein 4:=Künstler.,"[[0, 1, 2, 3, 4]]",1
198,alleinunterhalter,Er schreibt außerdem Musik.,AUG-198,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=schreibt 2:=außerdem 3:=Musik.,"[[0, 1, 3], [2]]",2
199,alleinunterhalter,Zum Abschluss Musik machen.,AUG-199,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Abschluss 2:=Musik 3:=machen.,"[[0, 1, 2, 3]]",1
200,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,Das Wort stammt aus einer Geschichte.,AUG-200,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Wort 2:=stammt 3:=aus 4:=einer 5:=Geschichte.,"[[0, 1, 2, 3, 4, 5]]",1
201,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,"Diese ist Friedrich Peter Hebel: \newline Esel Vater und Sohn \newline Oder auch: \newline Die Fabel von dem Vater,  \newline dem Sohn und dem Esel.",AUG-201,AUG,It's augmentation time!,dataaugmenter,"0:=Diese 1:=ist 2:=Friedrich 3:=Peter 4:=Hebel: 5:=\newline 6:=Esel 7:=Vater 8:=und 9:=Sohn 10:=\newline 11:=Oder 12:=auch: 13:=\newline 14:=Die 15:=Fabel 16:=von 17:=dem 18:=Vater, 19:= 20:=\newline 21:=dem 22:=Sohn 23:=und 24:=dem 25:=Esel.",[],0
202,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,Diese Frage war eine Metapher.,AUG-202,AUG,It's augmentation time!,dataaugmenter,0:=Diese 1:=Frage 2:=war 3:=eine 4:=Metapher.,"[[0, 1, 2, 3, 4]]",1
203,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,"Allen haben recht die, \newline ist eine Kunst, \newline die niemand kann.",AUG-203,AUG,It's augmentation time!,dataaugmenter,"0:=Allen 1:=haben 2:=recht 3:=die, 4:=\newline 5:=ist 6:=eine 7:=Kunst, 8:=\newline 9:=die 10:=niemand 11:=kann.",[],0
204,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,Das war eine Katastrophe.,AUG-204,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=war 2:=eine 3:=Katastrophe.,"[[0, 1, 2, 3]]",1
205,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,Man muss nicht alle Kriterien erfüllen.,AUG-205,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=nicht 3:=alle 4:=Kriterien 5:=erfüllen.,"[[0, 1, 2, 3, 4, 5]]",1
206,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,Man könne nicht alle Leute so zufrieden stellen.,AUG-206,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=könne 2:=nicht 3:=alle 4:=Leute 5:=so 6:=zufrieden 7:=stellen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
207,allen-menschen-recht-getan-ist-eine-kunst-die-niemand-kann,"Wenn man seine Meinung ändert, \newline kann man nicht mehr allen anderen Sicht-weisen zustimmen.",AUG-207,AUG,It's augmentation time!,dataaugmenter,"0:=Wenn 1:=man 2:=seine 3:=Meinung 4:=ändert, 5:=\newline 6:=kann 7:=man 8:=nicht 9:=mehr 10:=allen 11:=anderen 12:=Sicht-weisen 13:=zustimmen.","[[0, 1, 2, 3, 4], [6, 7, 8, 9, 10, 11, 12, 13]]",2
208,allenthalben,Das Wunder von gestern geht nirgends.,AUG-208,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Wunder 2:=von 3:=gestern 4:=geht 5:=nirgends.,"[[0, 1, 2, 3, 4, 5]]",1
